course_parent,course_name,question_desc,option_a,option_b,option_c,option_d,correct_option,difficulty_level,chapter_name,subject_name
ca_cpt,CA CPT ECONOMICS,Which is not the function of WTO?,WTO monitors national trade policies,WTO handles trade disputes,WTO to facilitates implementation of world trade agreements,WTO stabilizes exchange rates,4,1,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,MTA's stands for,Multilateral Trade Arrangements,Multinational Trade Agreements,Multilateral Trade Agreements,Multinational Trade Associations,3,2,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,PTA's stands for,Plurilateral Trade Agreements,Plurilateral Trade Arrangements,Permanent Trade Agreements,Permanent Tariff Agreements,1,3,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The main features of WTO is are,It is a forum for trade negotiations among its members,It administers a unified package of agreements to all members that are committed,Mostly decision making under WTO is carried out by consensus',AN the above,4,2,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which one of the following statement is Incorrect?,WTO shall facilitate the implementation of world trade agreements.,WTO is not a legal entity and its members have no legal privileges or immunities.,WTO also handles trade disputes.,WTO provides technical assistance and training to developing nations.,2,1,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,TRIM'S stands for,Trade Related Intellectual Measurements.,Trade Related Integrated Measures,Trade Related Institutional Management,Tariff and Revenue Imposition Measures,1,3,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which are popularly known as twin organizations at the global level?,IMF and WTO,IMF and IBRD,IBRD and WTO,IBRD and GATT,2,1,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,FDI in India has gone up from $.55 billion in1991 to$___________ billion in 2008.,23.8,34.4,52.2,38.5,2,2,Economic Reforms in India,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Something which is freely used and generally accepted on a medium of exchange or as a unit of account is called.,loan,credit,money,bonds,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Functions of money are:,stock of value,medium of exchange,measure of value,all of the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,India's monetary authority is:,Government,RBI,Commercial banks,National Planning,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which measure of money supply has been dropped from the scheme of monetary aggregates ?,M1,M2,M3,M4,4,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Who is a bridge between the users of capital and savers ?,bank,RBI,Government,people,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Who can create credit ?,Commercial banks,Central banks,Government,All of the above,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Functions of a bank are:,Agency services,Advancing loans,Accepting deposits,All of the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A sound banking system is one which has the following feature.,flexibility,profitability,liquidity,all of the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Deposits in commercial banks can be,saving bank deposit,demand deposit,fixed deposit,all of the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial Banks were nationalised in:,1991,1969 and 1980,1947,1982 and 1991,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Total number of banks nationalised is:,20,14,6,40,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Reasons for nationalisation of banks was:,Neglect of priority sectors,Urban bias,Profit motive,all of the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"After nationalisation, there has been massive deposit mobilisation in which state?",Maharashtra,Uttar Pradesh,J&K,Punjab,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Shortcomings of commercial banks are:,Regional disparities,Poor customer service,Excessive overdues,All of the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Central Bank of India is:,RBI,SBI,ICICI,Foreign Bank,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,RBI can:,promote commercial banking,develop long-term financial institution,permit to set up new branch,all of the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Objectives of Indian monetary policy are:,to control inflationary pressures,to discourage boarding,to encourage flow of credit in neglected section,all of the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Policy measures by the RBI to control and regulate money supply is called:,monetary policy,credit policy,debit policy,loan policy,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which is the apex bank for agricultural credit in India?,RBI,SIDBI,NABARD,IDBI,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,SIDBI is a subsidiary bank of,IDBI,SBI,HDFC,ICICI,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,________is associated with first Industrial revolution in India,1948,1956,1856,1990,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,RBI check inflation by,Increasing bank rate,Increasing CRR,Both,None,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is near money?,Bill of exchange,Saving bonds,Gilt edged securities,All the three,4,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is the oldest system of money?,Barter,Plastic money,Credit money,Gold,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commodity theory is also known as,Barter money,Standard money,Legal money,Near money,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Representative money means notes which are,Fully convertible into full bodied money,Partly convertible into full bodied money,Not convertible into full bodied money,None,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Limited legal money is one no one can refuse to accept up to,Rs.100,Rs.25,Rs.50,Rs.10,4,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Optional money is a,Legal tender money,Non-legal tender money,Limited legal tender money,Full bodied money,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Token money is that currency the face value of which is,Higher than its intrinsic value,Less than its intrinsic value,Equal to its intrinsic value,None,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these is not a function of money,Means of exchange,Store value,Power indicator,Measurement of value,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Money made of something of value is known as,Commodity money,Bank money,Common money,Fiat money,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,FIAT money is something which,Has huge intrinsic value,Has no intrinsic value,Is black money,Depreciates fast,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following function does money serve when used to measure the prices of different goods and services?,Store of value,Medium of exchange,Standard of value,Display of power,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following function does money serve when used to purchase or sell different goods and services,Store of value,Medium of exchange,Standard of value,Display of power,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,If RBI wants to decrease the money supply in order to check inflation it will,Sell bonds,Increase CRR,Hike bank rate,All or any of the above three,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"If the country is passing through recession, the RBI would",Buy bonds,Reduce CRR,Ease out bank rate,All or any of the above three,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Demand deposits are included in,M1,M2,Both,None,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,If RBI infuses fresh money into circulation this will effect,M1,M2,Both,None,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,If RBI sucks excess money into circulation this will effect,M1,M2,Both,None,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Manipulation in CRR enables the RBI to..........,Influence the lending ability of the commercial banks,Check unemployment growth,Check poverty,Increase GDP,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,How does a commercial bank create money,By printing money,By lending a part of its deposits,By issuing ATM cards,Accepting deposits,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these affects the demand for money?,Real income,Price level,Rate of interest,All the three,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"If someone keeps some money for bad days, this demand for money is known by__...motive of money",Speculative,Transaction,Precautionary,Store,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these is a FIAT money?,Five hundred rupees note of RBI,5 gram Gold coin being sold by commercial banks,251gram silver coin with gold coating sold by commercial banks,Diamond studded ring issued by Commercial banks,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these would lead to fall in demand for money?,Inflation,Increase in real income,Increase in real rate of interest,Increase in wealth,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Liquidity preference theory of money was propounded by,Keith Davis,J.M. Keynes,James Tobin,Baumol,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Portfolio Approach to Demand for money was propounded by,James Tobin,J.R Hicks,Pigou,Robbin,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,EXIM Bank was established in,Jan.1982,3/1/1984,Feb.2001,8/1/1975,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,EXIM Bank is authorized to raise loan from,RBI,Government of India,International market,All the three,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these are not the duties of EXIM Bank?,Lending/Guarantee,Advisory,Promotional,Trading activities,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following statements is true?,Commercial paper is a long term instrument of raising fund by Corporate,Commercial paper is a long term instrument of raising fund by Government,Commercial paper is a short term instrument of raising fund by Corporate,Commercial paper is a short term instrument of raising fund by Government,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial paper was introduced in Indian economy in,Jan.1989,Jan.1990,Apr.84,3/1/1997,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial paper was introduced as per the recommendations of _________ committee,Chakraborty,Tandon,Vaghual,Mehta,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial paper can be issued by a listed company with a minimum working capital of--,Rs. 10 crore,Rs.5 crore,Rs.3 crore,Rs. I crore,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The market which deals in treasury bills is known AS,Treasury bills market,Bullion market,Sharafa market,Stock exchange,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Treasury bills are,Long term liability of Central Government,Long term liability of State Government,Short term liability of Central Government,Joint liability of State and Central Government,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,364 days treasury bills were introduced in,Apr.92,Feb.1996,May.2001,May.2000,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,182 days treasury bills were reintroduced in,Apr.92,Feb.1996,May.2001,May.99,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Auction of 182 days treasury bills was discontinued from,Apr.92,Feb.1996,May.2001,May.99,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,RBI was introduced as a shareholders' bank on,Apr.35,May.40,Jun.69,Apr-47,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Gilt edged market is the market in,Govt. securities,Treasury bills,Precious metals,Bullion,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these are the features of a gilt-edged security?,Risk free investment,Guaranteed return,Most liquid,All the three,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,RBI was nationalized in,Jun.47,Jan.1949,Mar.54,Apr-36,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these terms are/is appropriate for RBI?,Banker's Bank,Banker's to the Government,Both,None,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Exchange Control and Management is done by,RBI,As per Defence of India Act,SBI,IDBI,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,FERA has been replaced by,FINA,FEMA,FENA,MRTP,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,MRTP Act was enacted in,1968,1969,1970,1971,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,FERA was enacted in,1969,1973,1970,1972,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,FERA was replaced by,FEMA,FEMTNA,FAMA,FENA,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,CRR means,Cash Reserve Ratio,Current rate of return,Cumulative rate of return,Current rate of Rupee,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"As per RBI (Amendment) Act 1962, RBI is to determine the CRR for commercial banks between..........to..........of aggregate deposits and time liabilities","3%, 10%","5%, 10%","3%, 15%","4%, t2%",3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Narshimha Committee did not favour use of CRR by RBI to check inflation as it,Adversely affects banks' profitability which lead the bank to increase rate of interest on borrowings.,Leads to anti-inflationary conditions which is not good for growth.,Leads to idle cash balance with RBI which is not earning anything,It cripples industrial growth,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,CRR is used to,Combat inflation,Check black money,Check tax evasion,All the three,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,SLR stands for,Short liquid rupee,Statutory liquid ratio,Statutory liquid Rupee,Shorter long rung,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"As per Banking Regulation (Amendment) Act, 19 62, minimum SLR to be maintained is..........% against the net demand and time liabilities.",20.00%,33.00%,25.00%,23.00%,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Selective credit control technique is used to,Regulate credit for some specific purpose,Redirect credit for some specified purpose,Restrict supply of credit to check inflation,Restrict credit to some identified companies.,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,SBI was established in,1955,1947,1965,1910,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Prior to 1955 SBI was known as,Important Bank of India,Central Bank of India,Imperial Bank of India,Indigenous Bank of India,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Nationalization of Banks took place in,Jul.69,Feb.77,Jan.1960,Apr.89,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In 1969, Banks with a deposit of Rs.--or more were nationalized",Rs.500 crore,Rs.50 crore,Rs.59 crore,Rs.5 crore,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Repo Market means,A money market instrument which helps in collateral short term borrowing and lending through sale and purchase operation in debt instrument,A money market instrument which helps in collateral short term lending through sale and purchase operation in debt instrument,A money market instrument which helps in collateral long term borrowing and lending through sale and purchase operation in debt Instrument,A money market instrument which helps in collateral short term borrowing through sale and purchase operation in debt instrument,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Repo transaction means,Sale of securities by the holder to the investor with the agreement to purchase them at a predetermined rate and date,Sale of securities by the holder to the investor with the agreement to resell them at a predetermined rate and date,Sale and purchase of securities by the holder to the investor with the agreement to purchase them at the prevailing rate and date,Sale of securities by the holder to the investor with the agreement to purchase them at market driven rate,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Reverse Repo transaction means,Sale of securities by the holder to the investor with the agreement to purchase them at a predetermined rate and date,Sale or purchase of securities by the holder to the investor with the commitment to sell or purchase them at a predetermined rate and date,Sale and purchase of securities by the holder to the investor with the agreement to purchase them at the prevailing rate and date,Sale of securities by the holder to the investor with the agreement to purchase them at market driven rate,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Repo transactions are allowed in,Government securities/Treasury bills of all maturity,State Government securities,PSU bonds/Private corporate bonds,All the three,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,India's external debts amounted to-in 2011,$ 305.9 billion,$ 500 billion,$ 250 billion,$ 750 billion,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,India's external debts constitute____________of GDP in 2004-05,10.00%,17.00%,5.00%,8.00%,2,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,India's debt servicing ratio was- in 2004-05,6.00%,5.00%,9.00%,1.00%,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Demand pull inflation arises due to,Persistent rise in factor cost,Mismatch between demand and supply of commodities,Combine phenomena of demand pull and cost-push inflation.,Increase in price of precious metal,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Cost push inflation arises due to,Persistent rise in factor cost,Mismatch between demand and supply of commodities,Combine phenomena of demand pull and cost-push inflation.,Increase in price of precious metal,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Stagflation arises due to,Persistent rise in factor cost,Mismatch between demand and supply of commodities,Combine phenomena of demand pull and cost-push inflation.,Increase in price o[ precious metal,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Deflation is a state when,Prices are falling,Consistent increase in prices,Fall in GDP,Collapse of sensex,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these is one of the causes of inflation?,Increase in public expenditure,Deficit financing,Increase in administrative prices,All the three,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Deficit financing means,Financing budgetary deficit by borrowing,Financing budgetary deficit by printing money,Both,None,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Inflationary conditions may co-exist with which of the following situation,Increase in factor cost,Increase in employment opportunities,Growth in GDP and imports.,All the three,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Given the supply quantity which is fixed an increase in aggregate demand will have direct impact on,Increase in GDP,Inflationary pressure,Greater employment opportunity,More equitable distribution of income and wealth,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,CENVAT was introduced in,2001,1986,1999,2002,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,CENVAT scheme replaced,VAT,MODVAT,Sales Tax,Special excise duty,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Supply of money refers to,Total money held by the public,Total money held by RBI,Totai money with all the commercial banks and RBI,Total money in Government account,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The term public means,"Household, firm and local authorities","Non-banking Financial Institutions, Non- Departmental PSU","Reserve of Foreign banks, Government and International Monetary fund",(d) All the three,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The term money held by public excludes money held by.........,RBI,Commercial banks,Central Government,All the three,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is called credit market?,Money market,Super market,Bombay Stock Exchange,RBI,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Cheap money policy means,Making money available to trade and industry at cheaper interest rate,Giving money at discounted price,Demanding more money for the same goods than earlier,Printing money by cost efficient printing technology,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Dear money policy means.........,Giving loan and advances to trade and industry at higher interest rate,Paying less for the same quantity of goods and services,Printing high denomination currency,Printing money by costly technology,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Cheap money policy is followed to,Counter inflation,To reverse depression,To appease the public,To increase disposal income of the households,2,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Dear money policy is followed to,Counter inflation,To reverse depression,To appease the public,To increase disposal income of the households,1,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Given a reserve ratio of 20% an initial deposit of Rs. 1000 in a banking system would create secondary deposit of Rs.-,"Rs.3, 000","Rs.5, 000","Rs.4, 000","Rs.6, 000",2,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,In India Saving Deposits of post office saving banks are included in--money supply,M1,M2,M3,M4,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,In India Time Deposits of Commercial Banks and Co-operative banks are included in-m6nsy supply,M1,M2,M3,M4,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,In India other deposits of post office savings are included in-m6nsy supply,M1,M2,M3,M4,2,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,How does the Central Bank regulate credit flow by moral suasion,Refusing further credit to commercial banks,Enhancing CRR,Enhancing bank rate,Issuing directions to commercial banks to cooperate with the general monetary policy of the Central Bank.,4,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,IMF was established in,1946,1964,1976,1944,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,IMF has a membership of-country,199,188,220,76,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these is not the function of IMF?,It provides mechanism for orderly adjustment of exchange rate,It provides mechanism for international consultation,It provides forum for settlement of international trade disputes,It is a reservoir of the currencies of all the member countries,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of these is not the function of World Bank?,To arbitrate on international trade disputes.,To help the member countries in the reconstruction and development of their countries.,To encourage private foreign investment and credit by guaranteeing repayment.,To promote long term balanced growth of international trade.,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is not the function of World Trade Organization?,To settle border disputes of member countries.,To handle trade disputes.,To provide technical assistance and training to developing countries.,To provide forum for trade negotiation between the member countries.,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Money in traditional sense,Serves as a medium of exchange,Serves as a store of value,Serves as both medium of exchange and store of value,Serves neither as medium of exchange and store of value,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Money in dynamic sense,Serves as encouragement to division of labour,Serves as smooth transformer of saving into investments,Serves as both (a) and (b) of the above,Serves neither as (a) or (b) of the above,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Money is,The basis of purchasing power,Acceptable only where it has intrinsic value,The most liquid of all assets,All the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Money includes,Currencies and demand deposits,"Bonds, government securities",Equity shares,All the above,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following statement about money is incorrect?,There are many assets which carry the attribute of money,Money is what money does,"In modern sense, money has stability, high degree of substitutability and feasibility of measuring statistical variation.",None of the above,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The chief function of money is that of,A medium of exchange,A reserve base for credit creation,Providing liquidity,None of the above,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Money is what money does who among the following gave this definition of money?,Crowther,Engine,Bustein,Prof. Hartly Withrs,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is a function of money?,Medium of exchange,Store of value',Transfer of value,All the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following is not a function of money?,Medium of exchange,Unit of account,Standard of deferred payments,Basis of credit system,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Cheque is an example of,Actual money,Commodity money,Credit money,Paper money,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which of the following components of demand for money can be better described as a function of rate of interest?,Transactionary,Precautionary,Speculative,None of the above,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Bad money drives out good money out of circulation is known as,Gossen's law,Pigou effect,Gresham's law,Crowther's law,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,M1 in the money stock in India refers to,Post office savings deposits,Total post office deposits,Currency plus demand deposits plus other deposits with RBI,Time deposits with banks,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,M2 In the money stock in India refers to,"M, plus time liabilities portion of saving deposits with banks plus certificates of de&shy;posits issued by banks plus term deposits maturing within a year excluding FCNR (B) deposits.","M, plus saving deposit with Post Office Saving Banks","M, plus national saving certificates","M, plus time deposits of banks as well as saving deposits with post offices.",1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,M3 in the money stock in India refers to,M1 plus saving deposit with Post Office Saving Banks,M1 plus national saving certificates,M1 plus time deposits of banks as well as saving deposits with post offices.,M3 plus term deposits with banks with ma&shy;turity over one year plus call/term borrow&shy;ings of the banking system.,1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Narrow money refers to,M4,M3,M2,M1,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Broad money refers to,M4,M3,M2,M1,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,_________________ classification has been excluded from the scheme of monetary aggregates.,M1,M2,M4,M3,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,"In a modern state, commercial banks play an important role in",Mobilizing savings,Accelerating the rate of capital formation,Allocation of funds to different sectors,All the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial banks in India,Have remained neutral to .the process of economic growth,Have retarded the process of economic growth,Have accelerated the process of economic growth,None of the above,3,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Banks perform the function of,Receiving deposits,Lending of money,Agency services,All the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,A commercial bank can accept deposit from the public in the form of,Savings account,Current account,Fixed deposits,All the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial Banks provide,Loans,Agency services,Both (a) and (b),None of the above,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Which one of the following is not a function of commercial banks?,Advancing loans,Accepting deposits,Issuing notes,Discounting bills of exchange,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Demand deposits of the banks are considered as,Assets to the banker,Liability to the banker,Loans to the bank,None of the above,2,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial banks suffer from,regional imbalances,increasing over dues,lower inefficiency,All the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Commercial banks in India were nationalized in 1969 because,There was urban bias,Agriculture sector was neglected,There was concentration of economic power,All the above,4,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Major commercial banks of India were nationalized in,1969,1970,1971,1972,1,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The rationale behind the nationalization of commercial banks in 1969 was,Removal of control by few,Provision of inadequate credit for agricul&shy;tural and small industry,Encouragement to a new class of entrepre&shy;neurs,All the above,4,3,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Monetary policy means,policy relating to non-banking financial institution,policy relating to public revenue and public expenditure,policy relating to money and banking in a country,All the above,3,1,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,Prior to its nationalization the State Bank of India was known as,Imperial bank of India,Reserve bank of India,Royal bank,None of the above',1,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The number of banks nationalized in 1969 was,8,10,14,16,3,2,Money and Banking,Genearal Economics
ca_cpt,CA CPT ECONOMICS,The number of banks nationalized In 1980 was,12,10,8,6,4,1,Money and Banking,Genearal Economics
